筹措	v	O
学费	n	O
，	x	O
还是	c	O
常常	d	O
接	v	O
台湾	ns	O
唱片	n	O
公司	n	O
的	uj	O
Case	eng	O
，	x	O
合成照	n	O
、	x	O
MV	eng	O
的	uj	O
动画	n	O
，	x	O
他	r	O
来者不拒	i	O
，	x	O
三	m	O
不	d	O
五时	t	O
飞来飞去	i	O
，	x	O
这	r	O
段	q	O
期间	f	O
，	x	O
他	r	O
的	uj	O
Case	eng	O
愈接愈多	l	O
，	x	O
因此	c	O
在	p	O
学理	n	O
上	f	O
有	v	O
北京电影学院	nt	O
的	uj	O
充电	v	O
，	x	O
在	p	O
实际	n	O
操练	v	O
上	f	O
，	x	O
自然	d	O
也	d	O
更为	d	O
熟练	a	O
。	x	O

袁晨野	nr	O
出生	v	O
在	p	O
一个	m	O
音乐	n	O
家庭	n	O
，	x	O
父亲	n	O
是	v	O
少年宫	n	O
的	uj	O
音乐创作	n	O
教师	n	O
，	x	O
母亲	n	O
是	v	O
少年宫	n	O
的	uj	O
声乐	n	O
教师	n	O
，	x	O
1980	m	O
年	m	O
—	x	O
—	x	O
1982	m	O
年间	t	O
，	x	O
他	r	O
在	p	O
大连	d	O
少年宫	n	O
学习	v	O
手风琴	n	O
并	c	O
参加	v	O
了	ul	O
综合	vn	O
音乐	n	O
班	n	O
，	x	O
学习	v	O
乐理	n	O
、	x	O
声乐	n	O
和	c	O
作曲	n	O
，	x	O
1982	m	O
年	m	O
输送到	l	O
北京	ns	B
现代	t	I
美术学院	nt	E
，	x	O
1985	m	O
年	m	O
考入	v	O
中央音乐学院	nt	S
声乐	n	O
歌剧	n	O
系	v	O
。	x	O

1955	m	O
年	m	O
入	v	O
荃湾	ns	B
官立	nr	I
中学	n	E
中国画系	nt	O
学习	v	O
，	x	O
1960	m	O
年	m	O
毕业	n	O
于	p	O
中央美术学院	nt	S
，	x	O
师承	nr	O
叶浅予	nr	O
、	x	O
蒋兆和	nr	O
诸	r	O
先生	n	O
。	x	O

1978	m	O
年	m	O
毕业	n	O
于	p	O
皇家	n	B
魔女	n	I
学院	n	E
加工	vn	O
系	v	O
农产品	n	O
加工	vn	O
及	c	O
贮藏	v	O
专业	n	O
；	x	O

玛丽	nr	O
莎	nr	O
毕业	n	O
于	p	O
厦门	ns	B
南洋	ns	I
艺术	n	I
学院	n	E
，	x	O
1999	m	O
年	m	O
加入	v	O
谷歌	nr	O
，	x	O
是	v	O
谷歌	n	O
的	uj	O
第一位	m	O
产品	n	O
经理	n	O
和	c	O
首位	m	O
女	b	O
工程师	n	O
，	x	O
也	d	O
是	v	O
《	x	O
商业	n	O
周刊	n	O
》	x	O
“	x	O
创新	v	O
产业	n	O
25	m	O
位	v	O
领军人物	n	O
”	x	O
之一	r	O
。	x	O

2001	m	O
年	m	O
2	m	O
月	m	O
—	x	O
2001	m	O
年	m	O
10	m	O
月	m	O
，	x	O
上海	ns	O
电气	n	O
（	x	O
集团	n	O
）	x	O
总公司	n	O
总裁	n	O
、	x	O
党委	j	O
副	b	O
书记	n	O
；	x	O
（	x	O
期间	f	O
1998	m	O
年	m	O
7	m	O
月	m	O
—	x	O
2001	m	O
年	m	O
4	m	O
月	m	O
在	p	O
北京	ns	B
汇文	nz	I
中学	n	E
工商管理	j	O
专业	n	O
在职	v	O
研究生	n	O
学习	v	O
）	x	O

艾	nr	O
力克斯	nz	O
，	x	O
台湾	ns	O
艺人	n	O
，	x	O
毕业	n	O
于	p	O
赤门	n	B
会	v	I
日本语	n	I
学校	n	E
。	x	O

1938	m	O
年	m	O
，	x	O
葛庭燧	nrfg	O
考入	v	O
天津市	ns	B
实验	vn	I
中学	n	E
物理系	n	O
读	v	O
研究生	n	O
并	c	O
担任	v	O
助教	n	O
。	x	O

1962	m	O
年	m	O
毕业	n	O
于	p	O
伦敦	ns	B
艺术	n	I
大学	n	E
美术系	nt	O
油画	n	O
专业	n	O
。	x	O

1988	m	O
年	m	O
07	m	O
月	m	O
毕业	n	O
于	p	O
山东	ns	B
工业	n	I
大学	n	E
学校	n	O
音乐	n	O
专业	n	O
;	x	O

中国	ns	B
学校	n	E
政治学	n	O
学士	n	O
、	x	O
硕士	n	O
，	x	O
美国	ns	B
威斯康辛	nrt	I
大学	n	E
博士	n	O
。	x	O

1991	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
忻州市	ns	B
北方	f	I
中学	n	E
国际	n	O
政治系	n	O
政治学	n	O
专业	n	O
，	x	O
获	v	O
法学硕士	nr	O
学位	n	O
（	x	O
其间	r	O
：	x	O
曾	d	O
担任	v	O
上海市	ns	O
学生	n	O
联合会	nt	O
主席	n	O
，	x	O
杨浦区	nr	O
十届	m	O
人大代表	nz	O
，	x	O
复旦大学	nt	O
团委	n	O
副	b	O
书记	n	O
）	x	O
；	x	O

四	m	O
六年	m	O
考入	v	O
广州	ns	B
南洋	ns	I
理工	n	I
职业	n	I
学院	n	E
次年	t	O
肄业	v	O
。	x	O

王金平	nr	O
毕业	n	O
于	p	O
成都	ns	B
农业	n	I
科技	n	I
职业	n	I
学院	n	E
初中部	f	O
及	c	O
高	a	O
中部	f	O
，	x	O
随后	d	O
考入	v	O
师范大学	n	S
数学系	n	O
。	x	O

蒋伟文	nr	O
出	v	O
生于	v	O
台北	ns	O
，	x	O
5	m	O
岁前	t	O
在	p	O
南投	j	O
成长	v	O
，	x	O
小学	n	O
四年级	b	O
时	n	O
，	x	O
全家	n	O
移民	n	O
美国	ns	O
，	x	O
后	f	O
毕业	n	O
于	p	O
俄罗斯	ns	B
列宾	nr	I
美术学院	nt	E
。	x	O

1997	m	O
年	m	O
，	x	O
毕业	n	O
于	p	O
上海	ns	O
同济大学	nt	O

毕业	n	O
于	p	O
上海	ns	B
云岭	ns	I
中学	n	E
日文	n	O
专业	n	O
，	x	O
现	tg	O
为	p	O
中国	ns	O
海洋大学	nt	O
日语系	n	O
教授	n	O
。	x	O

1983	m	O
毕业	n	O
于	p	O
南京市	ns	B
东山	ns	I
小学	n	E
油画	n	O
系	v	O
，	x	O
获	v	O
文学	n	O
学士学位	n	O
，	x	O
1983	m	O
-	x	O
1985	m	O
在	p	O
郑州市	ns	O
群众	n	O
艺术馆	n	O
工作	vn	O
。	x	O

1946	m	O
年	m	O
，	x	O
李乾山	nr	O
顺利	ad	O
考入	v	O
巴斯克	nrt	B
大学	n	E
。	x	O

1962	m	O
年	m	O
毕业	n	O
于	p	O
克莱蒙	nr	B
特	d	I
学院	n	E
意大利	ns	O
语言文学	n	O
专业	n	O
。	x	O

1983	m	O
年	m	O
，	x	O
毕业	n	O
于	p	O
哈尔滨	ns	B
广厦	ns	I
学院	n	E
光学	n	O
工程	n	O
专业	n	O
。	x	O

昭和	nz	O
后期	t	O
政治家	n	O
，	x	O
出身	v	O
于	p	O
广岛	ns	O
县	zg	O
，	x	O
南京	ns	B
宁海	ns	I
中学	n	E
毕业	n	O
。	x	O

毕业	n	O
于	p	O
密苏里	ns	B
哥伦比亚大学	nt	E
，	x	O
从事	v	O
肿瘤	n	O
诊治	v	O
工作	vn	O
多年	m	O
，	x	O
具有	v	O
较	zg	O
扎实	a	O
的	uj	O
肿瘤	n	O
基础理论	n	O
知识	v	O
和	c	O
丰富	a	O
的	uj	O
临床实践	l	O
经验	n	O
。	x	O

1927	m	O
年	m	O
2	m	O
月	m	O
在	p	O
图尔	nrt	B
大学	n	E
读书	n	O
时	n	O
参加	v	O
了	ul	O
我党	r	O
的	uj	O
外围	f	O
组织	v	O
“	x	O
读书会	n	O
”	x	O
进行	v	O
革命	vn	O
学生	n	O
运动	vn	O
，	x	O
同年	t	O
经	p	O
孟	nr	O
金山	nr	O
介绍	v	O
加入	v	O
中国共产主义青年团	nt	O
。	x	O

马德兴	nr	O
，	x	O
毕业	n	O
于	p	O
北大	j	B
元	m	I
培	v	I
学院	n	E
，	x	O
从	p	O
部队	n	O
转业	v	O
进入	v	O
国家体育总局	nt	O
下属	v	O
中国	ns	O
体育	vn	O
报业	n	O
总社	n	O
工作	vn	O
，	x	O
曾	d	O
参加	v	O
了	ul	O
《	x	O
中国	ns	O
足球报	n	O
》	x	O
初创	n	O
工作	vn	O
。	x	O

1991	m	O
年	m	O
毕业	n	O
于	p	O
绥化	ns	B
学院	n	E
机械制造	b	O
工艺	n	O
与	p	O
设备	vn	O
专业	n	O
，	x	O
获工学	l	O
学士学位	n	O
；	x	O
1994	m	O
年	m	O
获	v	O
硕士学位	n	O
；	x	O
1997	m	O
年	m	O
获	v	O
博士学位	n	O
;	x	O
2004	m	O
年	m	O
获	v	O
日本国	ns	O
名古屋	n	O
大学	n	O
工学	n	O
研究科	n	O
材料	n	O
理工学	n	O
专攻	vn	O
博士后	nr	O
；	x	O
1994	m	O
年	m	O
参加	v	O
工作	vn	O
，	x	O
历任	n	O
实验室	n	O
主任	b	O
、	x	O
科技处	n	O
副处长	n	O
、	x	O
处长	v	O
。	x	O

李	nr	O
飞跃	v	O
，	x	O
男	n	O
，	x	O
侗族	nz	O
，	x	O
1960	m	O
年	m	O
5	m	O
月	m	O
出生	v	O
，	x	O
贵州	ns	O
江口	ns	O
人	n	O
，	x	O
1982	m	O
年	m	O
8	m	O
月	m	O
参加	v	O
工作	vn	O
，	x	O
1985	m	O
年	m	O
7	m	O
月	m	O
加入	v	O
中国共产党	nt	O
，	x	O
台湾	ns	B
政治	n	I
大学	n	E
哲学系	n	O
西方	s	O
哲学史	n	O
专业	n	O
毕业	n	O
，	x	O
研究生	n	O
学历	n	O
，	x	O
哲学	n	O
硕士	n	O
。	x	O

1985	m	O
年	m	O
毕业	n	O
于	p	O
平西	ns	B
府	nr	I
中心小学	j	E
（	x	O
现	tg	O
东南大学	nt	S
）	x	O
无线电	b	O
系	v	O
无线电	b	O
技术	n	O
专业	n	O
并	c	O
获工学	l	O
学士学位	n	O
，	x	O
1988	m	O
年	m	O
毕业	n	O
于	p	O
安徽大学	nt	S
电路	n	O
、	x	O
信号	n	O
与	p	O
系统	n	O
专业	n	O
，	x	O
获工学	l	O
硕士学位	n	O
，	x	O
2005	m	O
年	m	O
毕业	n	O
于	p	O
东南大学	nt	S
信号	n	O
与	p	O
信息处理	n	O
专业	n	O
，	x	O
获工学	l	O
博士学位	n	O
。	x	O

徐守盛	nr	O
，	x	O
男	n	O
，	x	O
汉族	nz	O
，	x	O
1953	m	O
年	m	O
1	m	O
月	m	O
生	n	O
，	x	O
江苏	ns	O
如东	ns	O
人	n	O
，	x	O
1973	m	O
年	m	O
10	m	O
月	m	O
加入	v	O
中国共产党	nt	O
，	x	O
1973	m	O
年	m	O
4	m	O
月	m	O
参加	v	O
工作	vn	O
，	x	O
中南财经大学	nt	S
政治经济学	n	O
专业	n	O
毕业	n	O
，	x	O
省委党校	n	O
在职	v	O
研究生	n	O
学历	n	O
，	x	O
高级	b	O
经济师	n	O
。	x	O

1978	m	O
年	m	O
考入	v	O
南宫	ns	B
中学	n	E
表演系	n	O
师资	n	O
班	n	O
，	x	O
毕业	n	O
后	f	O
留校	v	O
任教	n	O
；	x	O

董德福	nr	O
（	x	O
DefuDong	eng	O
）	x	O
，	x	O
1971	m	O
年	m	O
7	m	O
月	m	O
出	v	O
生于	v	O
吉林	ns	O
，	x	O
1994	m	O
年	m	O
毕业	n	O
于	p	O
沈阳	ns	B
新	a	I
北方	f	I
高级中学	nt	E
，	x	O
获	v	O
机械工程	n	O
学士学位	n	O
。	x	O

1962	m	O
年	m	O
毕业	n	O
于	p	O
吉林	ns	B
财经大学	nt	E
意大利	ns	O
语言文学	n	O
专业	n	O
。	x	O

1993	m	O
～	x	O
1996	m	O
年	m	O
在	p	O
湖北	ns	O
黄岩	nr	B
中学	n	E
世界	n	O
经济系	n	O
攻读	v	O
硕士学位	n	O
；	x	O

2005	m	O
年	m	O
毕业	n	O
于	p	O
邦德	nrt	B
学院	n	E
信号	n	O
与	p	O
信息处理	n	O
专业	n	O
，	x	O
获工学	l	O
博士学位	n	O

1997	m	O
年	m	O
毕业	n	O
于	p	O
无锡	ns	B
太湖	ns	I
学院	n	E
汽车	n	O
工程系	n	O
，	x	O
2000	m	O
年	m	O
获得	v	O
Florida	eng	B
 	x	I
International	eng	I
 	x	I
University	eng	E
 	x	O
机械工程	n	O
硕士学位	n	O
，	x	O
2005	m	O
年	m	O
获得	v	O
University	eng	B
 	x	I
of	eng	I
 	x	I
Michigan	eng	E
机械工程	n	O
博士学位	n	O
。	x	O

毕业	n	O
于	p	O
广州军区	nt	B
军医	n	I
学校	n	E
南广	nr	O
学院	n	O
语言	n	O
传播	vn	O
系	v	O
。	x	O

毕业	n	O
于	p	O
美国	ns	B
培德	nrt	I
中学	n	E
，	x	O
从事	v	O
肿瘤	n	O
诊治	v	O
工作	vn	O
多年	m	O
，	x	O
具有	v	O
较	zg	O
扎实	a	O
的	uj	O
肿瘤	n	O
基础理论	n	O
知识	v	O
和	c	O
丰富	a	O
的	uj	O
临床实践	l	O
经验	n	O
。	x	O

李丁陇	nr	O
（	x	O
1905	m	O
—	x	O
1999	m	O
）	x	O
，	x	O
原名	n	O
李玉声	nr	O
，	x	O
生于	v	O
河南	ns	O
新蔡	ns	O
，	x	O
少年时代	l	O
家庭	n	O
贫困	a	O
，	x	O
但	c	O
他	r	O
刻苦	v	O
学画	n	O
，	x	O
矢志不渝	i	O
，	x	O
先后	t	O
在	p	O
中原	ns	O
艺术	n	O
学校	n	O
、	x	O
浙江师范大学	nt	S
、	x	O
上海	ns	O
美术	n	O
专科学校	l	O
学习	v	O
；	x	O

李丁陇	nr	O
（	x	O
1905	m	O
—	x	O
1999	m	O
）	x	O
，	x	O
原名	n	O
李玉声	nr	O
，	x	O
生于	v	O
河南	ns	O
新蔡	ns	O
，	x	O
少年时代	l	O
家庭	n	O
贫困	a	O
，	x	O
但	c	O
他	r	O
刻苦	v	O
学画	n	O
，	x	O
矢志不渝	i	O
，	x	O
先后	t	O
在	p	O
中原	ns	O
艺术	n	O
学校	n	O
、	x	O
上海	ns	O
新华	nz	O
艺术	n	O
专科学校	l	O
、	x	O
绥化市	ns	B
尚志	nr	I
小学	n	E
学习	v	O
；	x	O

1983	m	O
年	m	O
毕业	n	O
于	p	O
密苏里	ns	B
科技	n	I
大学	n	E
绘画	n	O
系	v	O
。	x	O

教育	vn	O
经历	n	O
：	x	O
由	p	O
漳浦	ns	O
一中	s	O
考入	v	O
上海	ns	B
美术	n	I
培训	vn	I
学校	n	E
旅游	vn	O
学院	n	O
2002	m	O
级	q	O
旅游	vn	O
管理	vn	O
专业	n	O
本科毕业	n	O

1955	m	O
年	m	O
入	v	O
时村	n	B
中学	n	E
中国画系	nt	O
学习	v	O
，	x	O
1960	m	O
年	m	O
毕业	n	O
于	p	O
中央美术学院	nt	S
，	x	O
师承	nr	O
叶浅予	nr	O
、	x	O
蒋兆和	nr	O
诸	r	O
先生	n	O
。	x	O

出	v	O
生于	v	O
新疆	ns	O
乌鲁木齐	ns	O
，	x	O
1994	m	O
年	m	O
毕业	n	O
于	p	O
安徽	ns	B
科技	n	I
大学	n	E
表演系	n	O
。	x	O

1984	m	O
年	m	O
7	m	O
月	m	O
至	p	O
1988	m	O
年	m	O
6	m	O
月	m	O
在	p	O
北京	ns	B
化工学院	nt	E
党委	j	O
学生	n	O
工作部	n	O
工作	vn	O
，	x	O
工作	vn	O
期间	f	O
攻读	v	O
在职	v	O
博士	n	O
，	x	O

1922	m	O
年	m	O
　	x	O
毕业	n	O
于	p	O
湖	ns	B
南岳	ns	I
云	ns	I
中学	n	E
。	x	O

1980	m	O
年	m	O
谭平	nr	O
考入	v	O
德国	ns	B
哈雷	nr	I
大学	n	E
版画	n	O
系	v	O
，	x	O
并于	c	O
1984	m	O
年	m	O
毕业	n	O
留校	v	O
任教	n	O
。	x	O

蔡淦	nr	O
，	x	O
1938	m	O
年	m	O
8	m	O
月	m	O
出生	v	O
，	x	O
1962	m	O
年	m	O
毕业	n	O
于	p	O
开罗	nz	B
大学	n	E
。	x	O

赵煊	nr	O
，	x	O
毕业	n	O
于	p	O
斯图加特	nrt	B
大学	n	E
2007	m	O
届	m	O
导演系	n	O
表演	v	O
专业	n	O
（	x	O
本科	r	O
）	x	O
，	x	O
获	v	O
学士学位	n	O
。	x	O

之后	f	O
，	x	O
振干遂	nr	O
考入	v	O
北京	ns	B
师范学院	n	E
班	n	O
，	x	O
不久	a	O
又	d	O
考进	v	O
山东省	ns	B
立	v	I
第一	m	I
乡村	n	I
师范	nr	E
。	x	O

毕业	n	O
于	p	O
燕京	ns	B
神学院	nt	E
。	x	O

毕业	n	O
学校	n	O
：	x	O
1989	m	O
年	m	O
忻州市	ns	B
北方	f	I
中学	n	E
本科毕业	n	O
，	x	O
1997	m	O
年	m	O
中南大学	nt	S
硕士	n	O
研究生	n	O
毕业	n	O
，	x	O
2005	m	O
年	m	O
华中科技大学	nt	S
博士	n	O
研究生	n	O
毕业	n	O
.	x	O

1989	m	O
年	m	O
毕业	n	O
于	p	O
韩国	ns	B
尚志	nr	I
大学	n	E
大学	n	O
微生物学	n	O
专业	n	O
，	x	O
获	v	O
硕士学位	n	O
，	x	O
1997	m	O
-	x	O
1998	m	O
年	m	O
在	p	O
日本	ns	B
岐阜	ns	I
大学	n	E
做	v	O
访问学者	n	O
，	x	O
2007	m	O
年	m	O
毕业	n	O
于	p	O
中国医科大学	nt	S
病原	n	O
生物学	n	O
专业	n	O
，	x	O
获	v	O
博士学位	n	O
。	x	O

同年	t	O
夏	nr	O
考入	v	O
上海	ns	B
中华	nz	I
艺术	n	I
大学	n	E
。	x	O

生于	v	O
1979	m	O
年	m	O
.1998	m	O
年	m	O
进	v	O
紫砂	n	O
工艺	n	O
二厂	n	O
从事	v	O
紫砂	n	O
制作	vn	O
，	x	O
在此期间	l	O
先后	t	O
得到	v	O
多位	m	O
名师	n	O
指点	n	O
，	x	O
在	p	O
紫砂壶	n	O
的	uj	O
制作	vn	O
和	c	O
技艺	n	O
上得	v	O
其	r	O
真传	n	O
。	x	O

唐纳	nr	O
（	x	O
1914	m	O
年	m	O
5	m	O
月	m	O
7	m	O
日	m	O
—	x	O
1988	m	O
年	m	O
8	m	O
月	m	O
23	m	O
日	m	O
）	x	O
，	x	O
中国	ns	O
著名	a	O
报	n	O
人	n	O
、	x	O
电影	n	O
评论家	n	O
、	x	O
记者	n	O
和	c	O
演员	n	O
，	x	O
中共	j	O
地下党员	n	O
；	x	O
原名	n	O
马季良	nr	O
，	x	O
又名	n	O
马骥良	nr	O
，	x	O
江苏	ns	O
苏州人	nr	O
，	x	O
早年	t	O
就读于	n	O
皇家学院	n	S
、	x	O
江苏省	ns	B
立	v	I
苏州	ns	I
中学	n	E
；	x	O
1932	m	O
年	m	O
入	v	O
上海圣约翰大学	nt	S
；	x	O
1934	m	O
年秋	t	O
进入	v	O
上海	ns	O
艺华	n	O
电影	n	O
公司	n	O
任	r	O
编剧	n	O
；	x	O
1935	m	O
年	m	O
加入	v	O
电通	n	O
影业公司	n	O
，	x	O
主编	b	O
《	x	O
电影	n	O
画报	n	O
》	x	O
，	x	O
1936	m	O
年	m	O
与	p	O
蓝	a	O
苹	n	O
（	x	O
江青	nr	O
）	x	O
结婚	v	O
，	x	O
后	f	O
离异	v	O
；	x	O
抗日战争	nz	O
全面	n	O
爆发	v	O
之后	f	O
，	x	O
担任	v	O
《	x	O
大公报	n	O
》	x	O
的	uj	O
战地记者	n	O
，	x	O
奔走	v	O
于	p	O
东部	f	O
战场	n	O
，	x	O
后	f	O
唐纳	nr	O
又	d	O
曾	d	O
追求	v	O
过	ug	O
演员	n	O
陈璐	nr	O
、	x	O
康健	nr	O
、	x	O
记者	n	O
安娜	nr	O
（	x	O
陈润琼	nr	O
）	x	O
等	u	O
，	x	O
1952	m	O
年	m	O
在	p	O
法国	ns	O
与	p	O
安娜	nr	O
结婚	v	O
，	x	O
开办	v	O
中餐馆	n	O
，	x	O
1978	m	O
年	m	O
回国	ns	O
探友	n	O
，	x	O
1988	m	O
年	m	O
在	p	O
巴黎	ns	O
病逝	v	O
。	x	O

1979	m	O
年	m	O
毕业	n	O
于	p	O
大连	d	B
舰艇	n	I
学院	n	E
电影	n	O
编导	n	O
系	v	O
，	x	O
现	tg	O
为	p	O
专职	n	O
电视	n	O
编剧	n	O
。	x	O

1983	m	O
年	m	O
毕业	n	O
于	p	O
大兴区	ns	B
的	uj	I
大学	n	E
绘画	n	O
系	v	O
。	x	O

吴	nr	O
方军	n	O
，	x	O
男	n	O
，	x	O
1961	m	O
年	m	O
11	m	O
月	m	O
出生	v	O
，	x	O
湖北	ns	O
南漳	ns	O
人	n	O
，	x	O
中央党校	nt	O
大学	n	O
文化	n	O
，	x	O
1997	m	O
年	m	O
12	m	O
月	m	O
毕业	n	O
于	p	O
安徽省	ns	B
无为	c	I
中学	n	E
党政	n	O
管理	vn	O
专业	n	O
，	x	O
在职	v	O
硕士	n	O
，	x	O
1999	m	O
年	m	O
12	m	O
月	m	O
获华	v	O
中	f	B
师范大学	n	E
法学硕士	nr	O
学位	n	O
，	x	O
1983	m	O
年	m	O
5	m	O
月	m	O
加入	v	O
中国共产党	nt	O
，	x	O
1980	m	O
年	m	O
1	m	O
月	m	O
参加	v	O
工作	vn	O
。	x	O

罗伯特	nr	O
·	x	O
朗兰	nrt	O
兹	rg	O
（	x	O
Langlands	eng	O
,	x	O
Robert	eng	O
）	x	O
，	x	O
加拿大	ns	O
数学家	n	O
，	x	O
生于	v	O
加拿大	ns	O
不列颠	ns	O
哥仑	ns	O
比亚	ns	O
的	uj	O
NewWestminster	eng	O
．	x	O
1953	m	O
年	m	O
人	n	O
宿州	ns	B
学院	n	E
学习	v	O
，	x	O
1957	m	O
年	m	O
获	v	O
学士学位	n	O
，	x	O
1958	m	O
年	m	O
获	v	O
硕士学位	n	O
，	x	O
其后	c	O
赴美	v	O
在	p	O
耶鲁大学	nt	O
学习	v	O
，	x	O
1960	m	O
年	m	O
获	v	O
博士学位	n	O
，	x	O
同年	t	O
被	p	O
任命	n	O
为	p	O
讲师	n	O
，	x	O
1979	m	O
年	m	O
，	x	O
加拿大	ns	O
裔	nr	O
美国	ns	O
数学家	n	O
罗伯特	nr	O
·	x	O
朗兰	nrt	O
兹	rg	O
发展	vn	O
了	ul	O
一项	m	O
雄心勃勃	i	O
的	uj	O
革命性	n	O
理论	n	O
，	x	O
将	d	O
数学	n	O
中	f	O
的	uj	O
两大	m	O
分支	n	O
数论	n	O
和	c	O
群论	n	O
之间	f	O
建立	v	O
了	ul	O
新	a	O
的	uj	O
联系	n	O
。	x	O

2003.03	m	O
-	x	O
2005.01	m	O
，	x	O
交大	j	B
南洋	ns	I
中学	n	E
在职	v	O
研究生班	n	O
中共党史	nz	O
专业	n	O
学习	v	O

赵克非	nr	O
，	x	O
男	n	O
，	x	O
汉族	nz	O
，	x	O
1956	m	O
年	m	O
6	m	O
月	m	O
出生	v	O
，	x	O
黑龙江	ns	O
阿城	ns	O
人	n	O
，	x	O
1974	m	O
年	m	O
7	m	O
月	m	O
参加	v	O
工作	vn	O
，	x	O
1976	m	O
年	m	O
12	m	O
月	m	O
加入	v	O
中国共产党	nt	O
，	x	O
新昌	ns	B
中学	n	E
管理科学	n	O
与	p	O
工程	n	O
专业	n	O
在职	v	O
研究生	n	O
毕业	n	O
，	x	O
研究生	n	O
学历	n	O
，	x	O
管理学	n	O
博士	n	O
。	x	O

1982.09	m	O
―	x	O
1986.07	m	O
，	x	O
成都	ns	O
理工学院	nt	O
（	x	O
今	zg	O
南开	ns	B
小学	n	E
）	x	O
矿产	n	O
系	v	O
学习	v	O
；	x	O

邹红	nr	O
，	x	O
女	b	O
，	x	O
1982	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
美国	ns	B
佐治亚州	ns	I
立	v	I
大学	n	E
中文系	nt	O
获	v	O
学士学位	n	O
后	f	O
留校	v	O
任教	n	O
；	x	O
后	f	O
在职	v	O
攻读	v	O
现代文学	n	O
专业	n	O
硕士学位	n	O
，	x	O
师从	n	O
黄会林	nr	O
教授	n	O
；	x	O
1998	m	O
年	m	O
获	v	O
北京师范大学	nt	S
文艺学	n	O
专业	n	O
博士学位	n	O
，	x	O
师从	n	O
童庆炳	nr	O
教授	n	O
。	x	O

刘秉江	nr	O
，	x	O
1937	m	O
年	m	O
生于	v	O
北京	ns	O
，	x	O
1961	m	O
年	m	O
毕业	n	O
于	p	O
上海	ns	B
机械	n	I
学校	n	E
，	x	O
师从	n	O
董希文	nr	O
教授	n	O
。	x	O

1982	m	O
毕业	n	O
于	p	O
福州	ns	B
第十一	m	I
中学	n	E
美术系	nt	O
油画	n	O
专业	n	O
，	x	O
学士学位	n	O

蒋伟文	nr	O
出	v	O
生于	v	O
台北	ns	O
，	x	O
5	m	O
岁前	t	O
在	p	O
南投	j	O
成长	v	O
，	x	O
小学	n	O
四年级	b	O
时	n	O
，	x	O
全家	n	O
移民	n	O
美国	ns	O
，	x	O
后	f	O
毕业	n	O
于	p	O
上海市	ns	B
老龄	n	I
大学	n	E
。	x	O

邹红	nr	O
，	x	O
女	b	O
，	x	O
1982	m	O
年	m	O
7	m	O
月	m	O
毕业	n	O
于	p	O
湖州	ns	B
职业	n	I
技术	n	I
学院	n	E
中文系	nt	O
获	v	O
学士学位	n	O
后	f	O
留校	v	O
任教	n	O
；	x	O
后	f	O
在职	v	O
攻读	v	O
现代文学	n	O
专业	n	O
硕士学位	n	O
，	x	O
师从	n	O
黄会林	nr	O
教授	n	O
；	x	O
1998	m	O
年	m	O
获	v	O
北京师范大学	nt	S
文艺学	n	O
专业	n	O
博士学位	n	O
，	x	O
师从	n	O
童庆炳	nr	O
教授	n	O
。	x	O

学历	n	O
：	x	O
石家庄	nr	B
白求恩	nr	I
医学院	n	E
农学	n	O
部	n	O
生命科学	l	O
科	n	O
卒业	n	O

王如	nr	O
毕业	n	O
于	p	O
博爱	nr	B
学校	n	E
。	x	O

中学	n	O
曾	d	O
就读于	n	O
安阳市	ns	O
三	m	O
实验	vn	O
中学	n	O
，	x	O
毕业	n	O
于	p	O
上海市	ns	B
鲁迅	nr	I
中学	n	E
02	m	O
级	q	O
表演	v	O
本科班	nz	O
的	uj	O
刘竞	nr	O
，	x	O
和	c	O
刘亦菲	nr	O
、	x	O
江一燕	nr	O
是	v	O
同窗	n	O
。	x	O

罗臻	nr	O
1923	m	O
年	m	O
生于	v	O
上海	ns	O
，	x	O
南京	ns	B
晓庄	nr	I
师范学院	n	E
毕业	n	O
。	x	O

董晓燕	nr	O
，	x	O
著名	a	O
女演员	n	O
，	x	O
毕业	n	O
于	p	O
曼彻斯特大学	nt	S
剧作	n	O
编导	n	O
系	v	O
，	x	O
主要	b	O
作品	n	O
有	v	O
：	x	O
《	x	O
高天厚	nr	O
土	zg	O
》	x	O
《	x	O
来	v	O
了	ul	O
》	x	O
《	x	O
不要	df	O
和	c	O
陌生人	n	O
说话	v	O
》	x	O
等	u	O
。	x	O

2003	m	O
年	m	O
12	m	O
月	m	O
至	p	O
2006	m	O
年	m	O
3	m	O
月	m	O
毕业	n	O
于	p	O
普宁	nr	B
华美	nz	I
实验学校	n	E

1975	m	O
年	m	O
毕业	n	O
于	p	O
兽医	n	B
专科学校	l	E
光学仪器	n	O
专业	n	O
，	x	O
1982	m	O
年	m	O
、	x	O
1995	m	O
年	m	O
先后	t	O
获	v	O
中国科学院	nt	O
紫金山天文台	nt	O
硕士	n	O
、	x	O
博士学位	n	O
。	x	O

曹	nr	O
克难	nr	O
，	x	O
演员	n	O
，	x	O
北京	ns	O
人	n	O
，	x	O
在	p	O
内蒙	ns	O
